,Unnamed: 0,artist_title,lyrics,emotions
51,51,Bad Bunny - Diles,"21 ContributorsDiles Lyrics

Bad Bunny, baby
(Prende otro phillie, bebé)

Prende otro phillie, bebé (Yeh)
Que ya mismo este se apaga
Vamos para el cuarto polvo, ya esto es una saga
Dice que le gusta hacerlo con mis temas de Trap
Y si te preguntan por qué pa' el sexo yo soy tu fav

Diles que yo me sé tu' pose' favoritas
Que te hablo malo y que eso te excita
Que te hago todo lo que necesitas pa' hacerte venir
Y diles (Diles), que yo me sé tu' pose' favoritas
Que te hablo malo y que eso te excita
Que te hago todo lo que necesitas pa' hacerte venir

Vamo' a hacerlo dentro del carro y pichea el hotel (Hotel)
Que tengo ganas, bebé, y no hay tiempo para perder
Cristale' tintia'o, nadie nos va a ver
Estamo' bellaco' y queremo' meter (Wuh)
Tú y yo solitos, dale, apaga el cel'
Que te vo'a hacer lo que no te hace él
Y woh, heh
Los cristale' del carro se empañan
Tu carita de ángel me engaña
Yo soy sano, pero tú me dañas
Y woh (Woh)
Prendió un krippy y se puso lucí'a
Me dio un blowjob mientras conducía
Se trepó y me seducía
Dile' a estos bobo' que no se comparen
Si ellos son Lexus, yo soy un McLaren (Wuh)
Siempre de Polo Ralph Lauren
Con gotas pa' que los ojos se aclaren
El aire prendí'o y comoquiera hace calor (Hace calor)
Si te preguntan por qué, que yo te chingo mejor, baby
See Bad Bunny LiveGet tickets as low as $34You might also like
Diles que yo me sé tu' pose' favoritas
Que te hablo malo y que eso te excita
Que te hago todo lo que necesitas pa' hacerte venir
Y diles que yo me sé tu' pose' favoritas
Que te hablo malo y que eso te excita (Ah)
Que te hago todo lo que necesitas pa' hacerte venir

Tú y yo haciéndolo nos vemo' cabrón (Wuh)
Dale, bebé, quítate el mahón, yeh
Que ya yo eché pa' atrá' el sillón
Vamo' a hacerlo en el capsulón
Se transforma cuando ella ve humo (Ella ve humo)
Me dice que como yo no hay ninguno (Wuh)
Nunca quiere que esto se termine
Pero despué' de dos hora' pregunta que si ya me vine
Hacemos de to', nunca te limitas
Tú misma lo pones, me lo facilita'
Me encanta cuando me aruña y me grita
Me encanta que dure', nunca te me quita'
Hot pants de Victoria's, conmigo lo' estrena'
Beso', mordida', palabras obscena'
Ella no es actriz porno
Pero conmigo hace un pa'l de escena'
Ella fuma y chinga desde la high
Siempre jangueando a escondí'as del pa'i
Tiene un mahón que no es de su size
Y yo loco de hacerle un creampie
Todos le tiran, pero siempre en vano
Todos le tiran, pero yo siempre soy el que le' gano
Diles que yo me sé tu' pose' favoritas
Que te hablo malo y que eso te excita
Que te hago todo lo que necesitas pa' hacerte venir
Y diles (Diles), que yo me sé tu' pose' favoritas
Que te hablo malo y que eso te excita (Ah)
Que te hago todo lo que necesitas pa' hacerte venir

La Paciencia6Embed","[['disgust', 'neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['love', 'neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['joy', 'neutral'], ['neutral'], ['neutral'], ['neutral'], ['excitement'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['love', 'neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral']]"
52,52,Maluma - Según Quién,"3 ContributorsTranslationsEnglishDeutschSegún Quién Lyrics

Ay, otro chisme más que te cae
Estoy cansado de este lleva y trae, ey
Aquí si hay amor, pero amor para ti ya no hay
No te creas tan importante
Las cosas ya no son como antes (Ah-ah-ah), eh
Hace mucho que yo ya te olvidé

Y ahora dizque me vieron gritando tu nombre
Borracho en un bar, no sé en dónde, bebé
¿Según quién? ¿Según quién?
Ahora resulta que vivo en despecho
Y te tengo guardado en el pecho, bebé
¿Según quién? ¿Según quién?

Ey
Dile al que te está informando (¿Ah?)
Que te está mal informando, que te informe bien (Maluma, baby)

Ahora tengo un culo inédito que se lleva to' los mérito'
'Tá conmigo porque quiere, tú estaba' por la de crédito
Deja el papelón patético, que yo estoy tranquilo en México
Pa' esa mierda que tú habla' te compré papel higiénico
¿Quién putas te dijo que aún te lloro?
Ni que fueras monedita de oro
Tan huevón, yo que te di mi todo
Y tú me pusiste los del toro
You might also like
Y ahora dizque me vieron gritando tu nombre
Borracho en un bar, no sé en dónde, bebé
¿Según quién? ¿Según quién?
Ah, ahora resulta que vivo en despecho
Y te tengo guardado en el pecho, bebé
¿Según quién? ¿Según quién?

Ey
Dile al que te está informando
Que te está mal informando, que te informe bienEmbed","[['neutral'], ['neutral'], ['neutral'], ['neutral'], ['curiosity'], ['neutral'], ['neutral'], ['neutral'], ['curiosity'], ['neutral'], ['neutral'], ['curiosity'], ['neutral'], ['curiosity', 'neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['curiosity'], ['neutral'], ['neutral'], ['neutral'], ['confusion', 'neutral'], ['neutral'], ['neutral'], ['curiosity'], ['neutral'], ['neutral'], ['curiosity'], ['neutral'], ['neutral'], ['neutral']]"
53,53,KAROL G - TQG,"4 ContributorsTQG (Mixed) Lyrics

La que te dijo que un vacío se llena con otra persona te miente
E' como tapar una herida con maquillaje: no se ve, pero se siente
Te fuiste diciendo que me superaste (Ey) y te conseguiste nueva novia (Novia)
Lo que ella no sabe es que tú todavía (Auh) me está' viendo to'a' la historia' (Papi)

Bebé, ¿qué fue?, ¿no pues que muy tragaíto'? (-íto')
¿Qué hace' buscándome еl la'o? Si sabes que yo errorе' no repito (Eh, papi)
Dile a tu nueva bebé que por hombre' no compito
Que deje de estar tirando, que al meno' yo te tenía bonito

Verte con la nueva me dolió (Dolió)
Pero ya estoy puesta pa' lo mío
Lo que vivimos se me olvidó
Y eso e' lo que te tiene ofendido
Que hasta la vida me mejoró
Por acá ya no eres bienvenido
Vi lo que tu novia me tiró
Eso no da ni rabia, yo me río, yo me río

No tengo tiempo pa' lo que no aporte, ya cambié mi norte
Haciendo dinero como deporte
Llenando la cuenta, los show', el parking y el pasaporte (Ey)
'Toy más dura dicen lo' reporte' (Sí)
Ahora tú quiere' volver, se te nota, mmm, sí
'Pérame ahí, que yo soy idiota (Ah)
Se te olvidó que estoy en otra
Y que te quedó grande La Bichota
You might also like
Bebé, ¿qué fue? (Fue), ¿no pues que muy tragaíto'? (Ah)
¿Qué haces buscándome el la'o? (Ey) Si sabes que yo errores no repito
Dile a tu nueva bebé que por hombres no compito
Que deje de estar tirando, que al meno' yo te tenía bonito (Shakira, Shakira)

Tú te fuiste y yo me puse triple M
Más buena, más dura, más level
Volver contigo never (No), tú eras la mala suerte
Porque ahora la' bendicione' me llueven
Y quiere' volver, ya lo suponía
Dándole like a la foto mía
Tú buscando por fuera la comida
Yo diciendo que era monotonía
Y ahora quieres volver, ya lo suponía
Dándole like a la foto mía (A la mía)
Te ves feliz con tu nueva vida
Pero si ella supiera que me busca' todavía

Bebé, ¿qué fue? (Fue), ¿no pues que muy tragadito? (Ah)
¿Qué haces buscándome el la'o? (Ey) Si sabes que yo errores no repito (Ey)
Dile a tu nueva bebé que por hombres no compito (Mueve el culito)
Que no tiene buena mano, y al menos yo te tenía bonitoEmbed","[['neutral'], ['neutral'], ['neutral'], ['neutral'], ['curiosity'], ['curiosity', 'neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['curiosity', 'neutral'], ['confusion', 'neutral'], ['curiosity', 'neutral'], ['curiosity'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['curiosity', 'neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['curiosity', 'neutral'], ['curiosity', 'neutral'], ['neutral'], ['neutral']]"
54,54,Feid - CHORRITO PA LAS ANIMAS,"23 ContributorsCHORRITO PA LAS ANIMAS Lyrics

Los ojito' en China
Esa shorty sale y arregla el clima (Clima)
Habla español, latina
Me pregunto si baila como camina, ey, uy

Solo le caen hombres, ya no le caen lágrimas, yeah
No quería salir, pero ya pasó la página, ah-ah-ah, ah-ah
Salud y un chorrito pa' las ánimas
E-E-El botelleo en la disco, todos saben que hoy es ladies night

Están diciendo: ""Baby, saca a esa perra a pasear"" (¡Woof, woof!)
El que quiera ese culo hoy va a tener que josear (Va a tener que josear), ey
Ella es calladita (Shh), no es dе frontear (No es de frontеar), yeah
La baby es exclusive, no está fácil de juquear, wow (¡Woof, woof, woof, woof!)

Salieron en un descapota'o para ver la luna
Unas beben y las otra' fuman
Dice que pa'l mal de amor solo hay una cura
Party, botella', candela pura, yeah
Son peligro, son danger
¿Cómo será la movie si así es el tráiler?
Adicta al perreo, adicta a los cangri'
Le gusta lo kinky, nasty, aunque sea fancy (Fan—, fan—)
See Feid LiveGet tickets as low as $24You might also like
Solo le caen hombres, ya no le caen lágrimas (Lágrimas), yeah
No quería salir, pero ya pasó la página, ah-ah-ah, ah-ah (¡Woof, woof, woof, woof!)
Salud y un chorrito pa' las ánimas
El botelleo en la disco, todos saben que hoy es ladies night

Están diciendo: ""Baby, saca a esa perra a pasear"" (¡Woof, woof, woof, woof!)
El que quiera ese culo hoy va a tener que josear (Ey)
Ella e' calladita (Shh), no e' de frontear, yeah
La baby es exclusive, no está fácil de juquear, wow
Y están diciendo: ""Baby, saca a esa perra a pasear"" (Perra a pasear)
El que quiera ese culo hoy va a tener que josear (Va a tener que josear), ey
Ella e' calladita (Shh), no e' de frontear (No e' de frontear), yeah
La baby es exclusive, no está fácil de juquear, wow

Dulcecita, flow candy
Le está yendo cabrón, siempre compra en La Perla los panty
Se quieren ir a vacilar
Pa' ella to' los hombre' la tienen que pagar, yeah, ey
Dulcecita, flow candy
Le está yendo cabrón, siempre compra en La Perla los panty
Se quieren ir a vacilar
Pa' ella to' los hombre' la tienen que pagar, yeah, ey3Embed","[['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['excitement', 'neutral'], ['neutral'], ['neutral'], ['excitement'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['curiosity'], ['neutral'], ['disgust', 'neutral'], ['neutral'], ['neutral'], ['excitement', 'neutral'], ['neutral'], ['neutral'], ['excitement', 'neutral'], ['neutral'], ['neutral'], ['excitement'], ['neutral'], ['neutral'], ['neutral'], ['excitement'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral']]"
55,55,Bad Bunny - La Corriente,"26 ContributorsTranslationsEnglishDeutschLa Corriente Lyrics

La melodía con la calle
Tony Dize

Baby, dame la señal
Si me sigues mirando así te vo'a besar, te vo'a besar (Te vo'a besar)
Si es contigo no lo tengo que pensar (No, no)

Porque tú no eres como otra', no
Tú eres diferente (Eh, eh)
Viviendo la vida loca
Siempre en contra 'e la corriente
Hace' lo que a ti te dé la gana, gana, ah-ah-ah
Siempre pichea', meno' si el perreo llama (Jeje), llama, ah-ah-ah (Ey, ey)

Quiero que tú me enseñe', que sea' mi teacher, jeje
Una bitch, una pitcher, ey
Lowkey, anda a switche, je
Loca que me la chi—
Ey, ey, la baby ya va pa' treinta y se ve violenta, se ve violenta
Hace rato está mirando, me di cuenta, ya me di cuenta, ah-ah
Ella sabe má' que tú, así que no sea' tonto, chico, no le mienta', je
No te vivas la película, que ella es la película y de las que no se renta
Sube ese culo y to's comentan
Una bad bitch, girl de lo' 90
Esa carita agridulce es la que me tienta
Una picky, una menta
Pa' mamártela y rompértela
Bajo pa' tu cancha y wachartela
Si tu amiga quiere, ve, invítala
Ve, invítala, que se va a hacer
You might also like
Pero yo no quiero a otra, no
Tú eres diferente
Si tú fuera' una ola, pues que me lleve la corriente
Tú hace' lo que a ti te dé la gana, gana, ah-ah-ah
Siempre pichea, meno' si el perreo llama, llama, ah-ah-ah (Ey)

Tú eres de las que sale
Tarde en la noche, pero sin dejarse ver (No, no)
Se dejó y no va a volver (Nah, nah)
Ahora está mejor soltera
Sale sin hora de llegada, no le dicen nada
Hace lo que quiera (Hace lo que quiera)
La calle prendía' en candela (Ey, ey)
Y en vez de enfangarse, prefiere a solas tocarse, eh, eh
Parece colombiana, le dicen ""la parce""
No necesita un hombre pa' ticket buscarse
Ella se la vive bailando, oh, oh
Tiene a to' la disco mirando, eh, eh

Porque tú no eres como otras, no
Tú eres diferente (Ey, ey)
Viviendo la vida loca (Viviendo la vida loca)
Siempre en contra la corriente (Ey, ey)
Tú hace' lo que a ti te dé la gana, gana, ah-ah-ah
Siempre pichea', meno' si el perreo llama, llama, ah-ah-ah
Yeah-yeah, ey, je
Bad Bunny, baby
Be-be-be-bé, jaja
Ey, ey, Tony Dize
Tony Dize, jeje
La melodía con la calle
La melodía con la calle
Bad Bunny, baby, be-be-brrum
Ey, ey4Embed","[['neutral'], ['neutral'], ['neutral'], ['neutral'], ['disapproval', 'neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['anger', 'neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['annoyance', 'neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['confusion', 'neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['curiosity'], ['neutral'], ['neutral'], ['neutral'], ['curiosity'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['disgust', 'neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral']]"
56,56,Harry Styles - As It Was,"213 ContributorsTranslationsTürkçeEspañolPortuguês日本語ItalianoΕλληνικάDeutschFrançaisTagalog / ᜆᜄᜎᜓᜄ᜔فارسیNederlandsShqipPolskiРусскийहिन्दीČesky한국어SlovenčinaAs It Was Lyrics
Come on, Harry, we wanna say goodnight to you

Holdin' me back
Gravity's holdin' me back
I want you to hold out the palm of your hand
Why don't we leave it at that?
Nothin' to say
When everything gets in the way
Seems you cannot be replaced
And I'm the one who will stay, oh-oh-oh

In this world, it's just us
You know it's not the same as it was
In this world, it's just us
You know it's not the same as it was
As it was, as it was
You know it's not the same

Answer the phone
""Harry, you're no good alone
Why are you sitting at home on the floor?
What kind of pills are you on?""
Ringin' the bell
And nobody's coming to help
Your daddy lives by himself
He just wants to know that you're well, oh-oh-oh
You might also like
In this world, it's just us
You know it's not the same as it was
In this world, it's just us
You know it's not the same as it was
As it was, as it was
You know it's not the same

Go home, get ahead, light-speed internet
I don't wanna talk about the way that it was
Leave America, two kids follow her
I don't wanna talk about who's doin' it first

(Hey)
As it was
You know it's not the same as it was
As it was, as it was190Embed","[['gratitude', 'neutral'], ['neutral'], ['neutral'], ['desire'], ['curiosity', 'neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['realization'], ['neutral'], ['realization'], ['neutral'], ['realization'], ['neutral'], ['disappointment', 'disapproval'], ['neutral'], ['curiosity'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['confusion', 'neutral'], ['neutral'], ['realization'], ['neutral'], ['realization'], ['neutral'], ['realization'], ['neutral'], ['disappointment', 'disapproval'], ['neutral'], ['disapproval'], ['neutral'], ['neutral'], ['realization'], ['neutral']]"
57,57,Bad Bunny - Safaera,"3 ContributorsESTA NOCHE Lyrics

Son las 12 y ella busca ropa en to’ su closet
Porque ella baila y que nadie la reconoce
Ella se maquilla y to’ su perfume es marca Dolce
Baila, baila, bailando la...

Dime esta noche qué e' lo que tú quiere'
Porque te doy lo que tú ya no tiene’
Rompemos en la disco y en el club (hmm)
Tráigame la hookah y el alcohol
Dime esta noche qué e' lo que tú quiere'
Porque te doy lo que tú ya no tiene’
Rompemos en la disco y en el club (hmm)
Tráigame la hookah y el alcohol

DJ préndelo y súbelo (hmm)
Tráigame la hookah y el alcohol (hmm)
Todas las nenas quieren Chandon (hmm)
Pa’ mi que me traigan una de ron
Dime esta noche que te de por el día
Quiero decirte que te comería
Hagámoslo como si fuese el último día
Como Rauw y Rosalía
You might also like
Dime esta noche qué e' lo que tú quiere'
Porque te doy lo que tú ya no tiene’
Rompemos en la disco y en el club (hmm)
Tráigame la hookah y el alcohol
Dime esta noche qué e' lo que tú quiere'
Porque te doy lo que tú ya no tiene’
Rompemos en la disco y en el club (hmm)
Tráigame la hookah y el alcohol

Son las 12 y ella busca ropa en to’ su closet
Porque ella baila y que nadie la reconoce
Ella se maquilla y to’ su perfume es marca Dolce
Baila, baila, bailando la era
La de Bad Bunny, la Safaera
To’as las nenas bailan que esta es la nueva era
Como Soto to’as pillan la de Kiyaera
Esta es la nueva era

Dime esta noche qué e' lo que tú quiere'
Porque te doy lo que tú ya no tiene’
Rompemos en la disco y en el club (hmm)
Tráigame la hookah y el alcohol
(El thisisrober mami)
(La erre con la erre)

Dime esta noche qué e' lo que tú quiere'
Porque te doy lo que tú ya no tiene’
Rompemos en la disco y en el club
Tráigame la hookah y el alcohol18Embed","[['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['confusion', 'neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral']]"
58,58,Bad Bunny - Tarot,"4 ContributorsTarot (Mixed) Lyrics

Verte en el VIP de lejito' e’ un privilegio (-legio)
Baby, tú ere' un mito, ese culito e' un misterio (-terio)
Tú loquita porque te cojan y yo que me coja’ en serio
Y a Dios le vo'a pedir que te lo explique (-plique)
Que tú estás muy dura, tú tiene' el pique (Pique)
No te sorprenden to' estos bobo' con ticket (Ticket)
Tú lo quе quiere' es quе te chi—

Ojalá y tenga suerte
Porque no cualquiera puede llegarte
Pero yo voy a mí pa' que hoy tú me la suelte'
Tienes la disco de museo, ma’, tú ere’ arte
Y yo pagué pa' verte
Y va a gustarte
To’ lo que quiero hacerte, eh
Hoy tengo que hablarte
Tienes la disco de museo, ma', tú ere' arte
Ojalá y tenga suerte

Eh-eh, ey
Si subiste una story es pa' que te lo comenten (-menten)
Si te mandé un fueguito es que me tiene’ caliente (Caliente)
Tú estás dura de espalda y más rica de frente (Frente), eh-eh
Mami, yo le llego al oeste, je
Si es pa' darte este, ey
Baby, yo quiero darte las buena' noche' pa' que te acueste'
Y si se da al fin, nos vamo' de aquí
Ojalá diga' que sí, vamo' a darle
Que anda' bonita y suelta, bonita y suelta
Se dejó del gato y tiene cinco de repuesta
Yo quiero saber con qué pantycito te acuesta'
Baby, dime si tú 'tás puesta
You might also like
Ojalá y tenga suerte
Porque no cualquiera puede llegarte
Pero yo voy a mí pa' que hoy tú me la suelte'
Tienes la disco de museo, ma', tú ere' arte
Yo pagué pa' verte
Y va a gustarte
To' lo que quiero hacerte, eh
Hoy tengo que hablarte
Tienes la disco de museo, ma', tú ere' arte
Ojalá y tenga suerte

Pa' ganarte
Y por más que me ignora', está imposible ignorarte
El sol al la'o tuyo no es tan brillante
Yo soy Da Vinci y tú mi obra de arte
Tú ere' arte
Porque tu flow Dios lo bendiga
Llega y toa' las babie' te ligan
Abdominale' y sin hacerte la barriga
Tu ex todavía te hostiga
Porque tú 'tá cotizá'
Toa' las marca' actualizá'
Baby, si fuera cristiano hoy te fueras bautizá'
Quítate to', que ya te la quiero ver
Que tú 'tás trending sin tenerte que joder
Vente conmigo, nos podemo' beber
A ti te va a correr
Ojalá y tenga suerte
Porque no cualquiera puede llegarte
Pero yo voy a mí pa' que hoy tú me la suelte'
Tienes la disco de museo, ma', tú ere' arte
Y yo pagué pa' verte
Y va a gustarte
To' lo que quiero hacerte, eh

Uh-uh-uh-uh-uh
Uh-uh-uh-uh-uh-uh-uhEmbed","[['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['curiosity', 'neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['confusion', 'neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['curiosity', 'neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['curiosity', 'neutral'], ['neutral'], ['neutral']]"
59,59,J Balvin - UN PESO,"32 ContributorsTranslationsEnglishDeutschUN PESO Lyrics

¿Pa' qué me vas a amar si ya te dije adiós?
Si ya me despedí de ti, no quiero saber más de tus besos
¿Pa' qué me vas a amar? Ya te di tu perdón
El rencor nunca ha estado en mí
Ahora lo que hagas me vale un peso
¿Pa' que me vas a amar?

¿Pa' qué? si estamos en otras etapa' y ya te olvidé?
Si por ti me jodí, caí y me levanté
Con el que te venías, ya se fue
Me han llega'o par de razones que ya has roto corazones
Tratando 'e llenar vacíos que ni llenas con galones
Sí, esta es pa' que borracha la entone'
De ti solo extraño hacerlo sin condone'
Y con razón, tan poquito te dolió
De cora' que no fui yo el que la nave despegó
Y tu corazón idiota siempre me extrañará, baby

¿Pa' qué me vas a amar si ya te dije adiós?
Si ya me despedí de ti, no quiero saber más de tus besos
¿Pa' qué me vas a amar? Ya te di tu perdón
El rencor nunca ha estado en mí
Ahora lo que hagas me vale un peso
You might also like
Yo te amaba, yo te quería
Pero ya se acabaron esos días
Ahora lloras, arrepentida
Pensando en mí, mientra' el café se te enfría
Estoy seguro que extrañas mi lunar
Y no tener a nadie pa' desayunar
Lo siento, mi amor, solo me di mi lugar
Busca otro corazón con el que jugar
A ti fui religioso, yo te adoré
La luna sabe lo que por ti lloré
Cuando estaba triste y tú nunca viniste
Pero normal, normal
Tranquila, que de ti yo no voy a hablar mal
Te puedo perdonar, pero nunca olvidar
No me hables bonito, vuelvo y repito

Pa' qué me vas a amar si ya te dije adiós?
Si ya me despedí de ti, no quiero saber más de tus besos
¿Pa' qué me vas a amar? Ya te di tu perdón
El rencor nunca ha estado en mí
Ahora lo que hagas me vale un peso

No te podrás hacer la cirugía estética del alma
Para cambiar algo que no te falla
Tu piedra angular, tu piedra angular
¡Qué me vas a amar!
Yo existía si me imaginabas
Y daba un brinco si decías ""rana""
Pero me cansó ser tu pendejo
¿Por qué perdiste sensibilidad?
Te fuiste sola sin mirar atrás
Aprendiste a diferenciar, lo que parece y lo que es
Lo que está escrito en las estrellas
A lo que está escrito en un papel
Otros amores también hay, como la novia de Forrest Gump
Dice el reloj en la pared, si nuestro amor terminó ayer
¿Qué me vas a amar, qué me vas a amar?

¿Pa' qué me vas a amar si ya te dije adiós?
Si ya me despedí de ti, no quiero saber más de tus besos
¿Pa' qué me vas a amar? Ya te di tu perdón
El rencor nunca ha estado en mí
Ahora lo que hagas me vale un peso14Embed","[['curiosity'], ['neutral'], ['curiosity'], ['neutral'], ['neutral'], ['curiosity'], ['curiosity'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['annoyance', 'neutral'], ['curiosity'], ['neutral'], ['curiosity'], ['neutral'], ['neutral'], ['confusion', 'neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['curiosity'], ['neutral'], ['curiosity'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['excitement', 'neutral'], ['neutral'], ['neutral'], ['neutral'], ['curiosity'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['curiosity'], ['curiosity'], ['neutral'], ['curiosity'], ['neutral'], ['neutral']]"
60,60,Christian Nodal - Ya No Somos Ni Seremos,"7 ContributorsYa No Somos Ni Seremos Lyrics

Quise mi piel llenarla de tatuajes
Pa' cubrir los besos que dejaste
Puedo ocultar la historia que vivimos
Pero no puedo borrarte

Dicen que el tiempo va a curarlo todo
Y sé que es mentira
Es imposible que pueda olvidar
Al amor de mi vida
Ni tomando como loco
Ni con otro amor tampoco

Lo que duró varios meses
Va a dolerme para toda una vida
Cuando dije: ""Haz lo que quieras, vete si te quieres ir""
No era lo que quería
Duelе más saber que mis acciones
Fuеron decepciones y no un simple enojo
Las heridas que te hice nunca te abrieron la piel
Pero te abrieron los ojos
Y ahora me toca aceptarlo
Aunque me cueste tanto hacerlo
Que ya no somos ni seremos
See Christian Nodal LiveGet tickets as low as $23You might also like
Dicen que el tiempo va a curarlo todo
Y sé que es mentira
Es imposible que pueda olvidar
Al amor de mi vida
Ni tomando como loco
Ni con otro amor tampoco

Lo que duró varios meses
Va a dolerme para toda una vida
Cuando dije: ""Haz lo que quieras, vete si te quieres ir""
No era lo que quería
Duele más saber que mis acciones
Fueron decepciones y no un simple enojo
Las heridas que te hice
Nunca te abrieron la piel
Pero te abrieron los ojos
Y ahora me toca aceptarlo
Aunque me cueste tanto hacerlo
Que ya no somos, ni seremosEmbed","[['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral']]"
